Effective Timestamp,UBR L6 Name,Credit Amount,Debit Amount,Net Amount
2026-04-09 14:00:00,Corporate Cash Management,109972.55,55802.17,54170.380000000005
2026-04-09 15:00:00,Corporate Cash Management,282088.46,227948.76,54139.70000000001
2026-04-09 16:00:00,Corporate Cash Management,1242862.74,1235415.48,7447.260000000009
2026-04-09 17:00:00,Corporate Cash Management,3141722.23,4054316.02,-912593.79
2026-04-09 18:00:00,Corporate Cash Management,1716698.66,1751420.82,-34722.16000000015
2026-04-09 19:00:00,Corporate Cash Management,1449944.13,810568.34,639375.7899999999
2026-04-09 20:00:00,Corporate Cash Management,130455.31,229949.33,-99494.01999999999
2026-04-09 21:00:00,Corporate Cash Management,128634.76,64430.89,64203.869999999995
2026-04-09 22:00:00,Corporate Cash Management,95471.31,94084.88,1386.429999999993
2026-04-09 23:00:00,Corporate Cash Management,114603.07,105169.08,9433.990000000005
2026-04-10 00:00:00,Corporate Cash Management,96756.71,65332.38,31424.33000000001
2026-04-10 01:00:00,Corporate Cash Management,120727.69,93033.16,27694.53
2026-04-10 02:00:00,Corporate Cash Management,93376.2,66470.41,26905.789999999994
2026-04-10 03:00:00,Corporate Cash Management,99766.37,126933.86,-27167.490000000005
2026-04-10 04:00:00,Corporate Cash Management,102903.28,94771.73,8131.550000000003
2026-04-10 05:00:00,Corporate Cash Management,148748.96,76691.71,72057.24999999999
2026-04-10 06:00:00,Corporate Cash Management,108058.02,66040.91,42017.11
2026-04-10 07:00:00,Corporate Cash Management,66912.53,99195.94,-32283.410000000003
2026-04-10 08:00:00,Corporate Cash Management,80769.91,126380.04,-45610.12999999999
2026-04-10 09:00:00,Corporate Cash Management,107996.68,74212.58,33784.09999999999
2026-04-10 10:00:00,Corporate Cash Management,127426.02,80632.23,46793.79000000001
2026-04-10 11:00:00,Corporate Cash Management,77637.88,74572.7,3065.1800000000076
2026-04-10 12:00:00,Corporate Cash Management,162809.03,132779.76,30029.26999999999
2026-04-10 13:00:00,Corporate Cash Management,97303.51,55923.47,41380.03999999999
2026-04-10 14:00:00,Corporate Cash Management,110843.78,133164.94,-22321.160000000003
2026-04-10 15:00:00,Corporate Cash Management,167518.91,201850.08,-34331.169999999984
2026-04-10 16:00:00,Corporate Cash Management,1453034.78,1045078.05,407956.73
2026-04-10 17:00:00,Corporate Cash Management,2530420.46,2514019.93,16400.529999999795
2026-04-10 18:00:00,Corporate Cash Management,2347523.2,2906477.66,-558954.46
2026-04-10 19:00:00,Corporate Cash Management,1015607.49,886517.57,129089.92000000004
2026-04-10 20:00:00,Corporate Cash Management,323859.24,288998.23,34861.01000000001
2026-04-10 21:00:00,Corporate Cash Management,112102.73,127095.59,-14992.86
2026-04-10 22:00:00,Corporate Cash Management,74564.37,70477.4,4086.970000000001
2026-04-10 23:00:00,Corporate Cash Management,81451.99,106344.67,-24892.679999999993
2026-04-11 00:00:00,Corporate Cash Management,2645.79,1646.52,999.27
2026-04-11 01:00:00,Corporate Cash Management,1753.27,1823.39,-70.12000000000012
2026-04-11 02:00:00,Corporate Cash Management,2139.73,2635.5,-495.77
2026-04-11 03:00:00,Corporate Cash Management,2274.74,1520.86,753.8799999999999
2026-04-11 04:00:00,Corporate Cash Management,791.27,2269.19,-1477.92
2026-04-11 05:00:00,Corporate Cash Management,2551.48,2017.92,533.56
2026-04-11 06:00:00,Corporate Cash Management,1503.04,1714.77,-211.73000000000002
2026-04-11 07:00:00,Corporate Cash Management,1699.66,1973.16,-273.5
2026-04-11 08:00:00,Corporate Cash Management,2733.02,1915.33,817.69
2026-04-11 09:00:00,Corporate Cash Management,2670.61,1347.43,1323.18
2026-04-11 10:00:00,Corporate Cash Management,2103.86,1546.67,557.19
2026-04-11 11:00:00,Corporate Cash Management,2231.53,1386.07,845.4600000000003
2026-04-11 12:00:00,Corporate Cash Management,2375.19,1679.74,695.45
2026-04-11 13:00:00,Corporate Cash Management,2662.96,2522.83,140.1300000000001
2026-04-11 14:00:00,Corporate Cash Management,2945.6,2233.17,712.4299999999998
2026-04-11 15:00:00,Corporate Cash Management,4709.2,3100.78,1608.4199999999996
2026-04-11 16:00:00,Corporate Cash Management,18286.88,19873.47,-1586.5900000000001
2026-04-11 17:00:00,Corporate Cash Management,53078.69,58042.77,-4964.0799999999945
2026-04-11 18:00:00,Corporate Cash Management,58402.8,65943.35,-7540.550000000003
2026-04-11 19:00:00,Corporate Cash Management,21698.66,18084.15,3614.5099999999984
2026-04-11 20:00:00,Corporate Cash Management,3559.2,3255.82,303.37999999999965
2026-04-11 21:00:00,Corporate Cash Management,2225.89,1904.24,321.64999999999986
2026-04-11 22:00:00,Corporate Cash Management,1258.55,2077.94,-819.3900000000001
2026-04-11 23:00:00,Corporate Cash Management,1900.15,1908.86,-8.709999999999809
2026-04-12 00:00:00,Corporate Cash Management,1930.83,6640.3,-4709.47
2026-04-12 01:00:00,Corporate Cash Management,1914.37,2791.12,-876.75
2026-04-12 02:00:00,Corporate Cash Management,2301.08,1756.08,545.0
2026-04-12 03:00:00,Corporate Cash Management,2226.05,1889.31,336.74000000000024
2026-04-12 04:00:00,Corporate Cash Management,3242.18,1525.46,1716.7199999999998
2026-04-12 05:00:00,Corporate Cash Management,1634.19,2373.61,-739.4200000000001
2026-04-12 06:00:00,Corporate Cash Management,1994.53,2076.63,-82.10000000000014
2026-04-12 07:00:00,Corporate Cash Management,1962.83,1947.32,15.509999999999991
2026-04-12 08:00:00,Corporate Cash Management,1939.87,1349.69,590.1799999999998
2026-04-12 09:00:00,Corporate Cash Management,1355.76,2366.22,-1010.4599999999998
2026-04-12 10:00:00,Corporate Cash Management,1383.63,2174.96,-791.3299999999999
2026-04-12 11:00:00,Corporate Cash Management,1863.01,2319.89,-456.8799999999999
2026-04-12 12:00:00,Corporate Cash Management,1254.34,1816.76,-562.4200000000001
2026-04-12 13:00:00,Corporate Cash Management,1713.19,1768.99,-55.799999999999955
2026-04-12 14:00:00,Corporate Cash Management,1697.36,1845.3,-147.94000000000005
2026-04-12 15:00:00,Corporate Cash Management,4255.01,7842.45,-3587.4399999999996
2026-04-12 16:00:00,Corporate Cash Management,29183.37,18580.56,10602.809999999998
2026-04-12 17:00:00,Corporate Cash Management,43206.02,40699.38,2506.6399999999994
2026-04-12 18:00:00,Corporate Cash Management,70317.0,49872.01,20444.989999999998
2026-04-12 19:00:00,Corporate Cash Management,19061.98,18623.9,438.0799999999981
2026-04-12 20:00:00,Corporate Cash Management,4099.66,6078.53,-1978.87
2026-04-12 21:00:00,Corporate Cash Management,2241.94,1375.98,865.96
2026-04-12 22:00:00,Corporate Cash Management,1739.11,1566.43,172.67999999999984
2026-04-12 23:00:00,Corporate Cash Management,1488.05,1887.83,-399.78
2026-04-13 00:00:00,Corporate Cash Management,84777.5,123579.28,-38801.78
2026-04-13 01:00:00,Corporate Cash Management,59646.83,107564.72,-47917.89
2026-04-13 02:00:00,Corporate Cash Management,102298.56,134904.08,-32605.51999999999
2026-04-13 03:00:00,Corporate Cash Management,42825.64,98126.54,-55300.899999999994
2026-04-13 04:00:00,Corporate Cash Management,638232.0,85533.22,552698.78
2026-04-13 05:00:00,Corporate Cash Management,108463.64,111463.68,-3000.0399999999936
2026-04-13 06:00:00,Corporate Cash Management,138789.47,63944.75,74844.72
2026-04-13 07:00:00,Corporate Cash Management,160471.89,58694.05,101777.84000000001
2026-04-13 08:00:00,Corporate Cash Management,117512.21,114878.56,2633.6500000000087
2026-04-13 09:00:00,Corporate Cash Management,79499.3,94864.67,-15365.369999999995
2026-04-13 10:00:00,Corporate Cash Management,160093.03,114527.0,45566.03
2026-04-13 11:00:00,Corporate Cash Management,69000.67,72727.28,-3726.6100000000006
2026-04-13 12:00:00,Corporate Cash Management,57796.75,124090.93,-66294.18
2026-04-13 13:00:00,Corporate Cash Management,147976.0,106562.75,41413.25
2026-04-13 14:00:00,Corporate Cash Management,115974.41,95814.12,20160.290000000008
2026-04-13 15:00:00,Corporate Cash Management,143403.19,233612.03,-90208.84
2026-04-13 16:00:00,Corporate Cash Management,783444.84,1160356.55,-376911.7100000001
2026-04-13 17:00:00,Corporate Cash Management,3246744.43,2209704.2,1037040.23
2026-04-13 18:00:00,Corporate Cash Management,2275819.74,2486281.11,-210461.36999999965
2026-04-13 19:00:00,Corporate Cash Management,916904.42,1155780.58,-238876.16000000003
2026-04-13 20:00:00,Corporate Cash Management,374735.41,199445.55,175289.86
2026-04-13 21:00:00,Corporate Cash Management,170720.64,66875.69,103844.95000000001
2026-04-13 22:00:00,Corporate Cash Management,96604.44,97015.08,-410.6399999999994
2026-04-13 23:00:00,Corporate Cash Management,89566.84,110922.0,-21355.160000000003
2026-04-14 00:00:00,Corporate Cash Management,116537.52,117559.35,-1021.8300000000017
2026-04-14 01:00:00,Corporate Cash Management,80817.85,102810.48,-21992.62999999999
2026-04-14 02:00:00,Corporate Cash Management,53248.42,110430.51,-57182.09
2026-04-14 03:00:00,Corporate Cash Management,46628.74,115201.98,-68573.23999999999
2026-04-14 04:00:00,Corporate Cash Management,91304.48,91810.22,-505.74000000000524
2026-04-14 05:00:00,Corporate Cash Management,115939.57,52988.8,62950.770000000004
2026-04-14 06:00:00,Corporate Cash Management,93372.74,120271.9,-26899.15999999999
2026-04-14 07:00:00,Corporate Cash Management,113873.67,71986.61,41887.06
2026-04-14 08:00:00,Corporate Cash Management,116752.68,67835.83,48916.84999999999
2026-04-14 09:00:00,Corporate Cash Management,131513.52,68303.28,63210.23999999999
2026-04-14 10:00:00,Corporate Cash Management,97433.07,167495.11,-70062.03999999998
2026-04-14 11:00:00,Corporate Cash Management,99640.46,100478.79,-838.3299999999872
2026-04-14 12:00:00,Corporate Cash Management,92149.16,69367.23,22781.930000000008
2026-04-14 13:00:00,Corporate Cash Management,87298.51,266680.44,-179381.93
2026-04-14 14:00:00,Corporate Cash Management,67354.69,96544.97,-29190.28
2026-04-14 15:00:00,Corporate Cash Management,307234.29,254023.23,53211.05999999997
2026-04-14 16:00:00,Corporate Cash Management,998845.78,1140901.16,-142055.3799999999
2026-04-14 17:00:00,Corporate Cash Management,2533418.16,2170353.57,363064.5900000003
2026-04-14 18:00:00,Corporate Cash Management,2470516.0,2963373.56,-492857.56000000006
2026-04-14 19:00:00,Corporate Cash Management,786382.64,913198.87,-126816.22999999998
2026-04-14 20:00:00,Corporate Cash Management,224354.81,288170.85,-63816.03999999998
2026-04-14 21:00:00,Corporate Cash Management,113532.17,97931.12,15601.050000000003
2026-04-14 22:00:00,Corporate Cash Management,78070.5,74538.13,3532.3699999999953
2026-04-14 23:00:00,Corporate Cash Management,120543.27,106917.47,13625.800000000003
2026-04-15 00:00:00,Corporate Cash Management,84817.06,99049.62,-14232.559999999998
2026-04-15 01:00:00,Corporate Cash Management,63398.23,79925.36,-16527.129999999997
2026-04-15 02:00:00,Corporate Cash Management,131108.35,108021.76,23086.59000000001
2026-04-15 03:00:00,Corporate Cash Management,97730.64,105329.02,-7598.380000000005
2026-04-15 04:00:00,Corporate Cash Management,115401.84,121542.65,-6140.809999999998
2026-04-15 05:00:00,Corporate Cash Management,116084.04,107484.25,8599.789999999994
2026-04-15 06:00:00,Corporate Cash Management,73410.87,85312.67,-11901.800000000003
2026-04-15 07:00:00,Corporate Cash Management,81623.81,58978.75,22645.059999999998
2026-04-15 08:00:00,Corporate Cash Management,120442.33,94299.07,26143.259999999995
2026-04-15 09:00:00,Corporate Cash Management,147142.85,98028.74,49114.11
2026-04-15 10:00:00,Corporate Cash Management,94483.11,91159.33,3323.779999999999
2026-04-15 11:00:00,Corporate Cash Management,79503.58,42397.57,37106.01
2026-04-15 12:00:00,Corporate Cash Management,141626.39,106647.2,34979.19000000002
2026-04-15 13:00:00,Corporate Cash Management,79620.96,71745.97,7874.990000000005
2026-04-15 14:00:00,Corporate Cash Management,108334.39,114619.84,-6285.449999999997
2026-04-15 15:00:00,Corporate Cash Management,205957.3,339337.76,-133380.46000000002
2026-04-15 16:00:00,Corporate Cash Management,1175923.0,998796.68,177126.31999999995
2026-04-15 17:00:00,Corporate Cash Management,2233273.61,3054642.94,-821369.3300000001
2026-04-15 18:00:00,Corporate Cash Management,2575815.75,2760015.09,-184199.33999999985
2026-04-15 19:00:00,Corporate Cash Management,939846.11,1213357.43,-273511.31999999995
2026-04-15 20:00:00,Corporate Cash Management,270473.5,227621.93,42851.57000000001
2026-04-15 21:00:00,Corporate Cash Management,103936.86,84855.1,19081.759999999995
2026-04-15 22:00:00,Corporate Cash Management,116045.73,71873.58,44172.149999999994
2026-04-15 23:00:00,Corporate Cash Management,75653.86,133945.78,-58291.92
2026-04-16 00:00:00,Corporate Cash Management,88277.63,100428.69,-12151.059999999998
2026-04-16 01:00:00,Corporate Cash Management,108728.87,110768.05,-2039.1800000000076
2026-04-16 02:00:00,Corporate Cash Management,115269.69,99442.08,15827.61
2026-04-16 03:00:00,Corporate Cash Management,64790.14,114864.33,-50074.19
2026-04-16 04:00:00,Corporate Cash Management,100690.2,71938.95,28751.25
2026-04-16 05:00:00,Corporate Cash Management,75890.15,91891.18,-16001.029999999999
2026-04-16 06:00:00,Corporate Cash Management,116737.14,102123.33,14613.809999999998
2026-04-16 07:00:00,Corporate Cash Management,148076.01,124334.69,23741.320000000007
2026-04-16 08:00:00,Corporate Cash Management,228198.52,175577.18,52621.34
2026-04-16 09:00:00,Corporate Cash Management,78934.03,99652.52,-20718.490000000005
2026-04-16 10:00:00,Corporate Cash Management,99339.39,76289.44,23049.949999999997
2026-04-16 11:00:00,Corporate Cash Management,92910.67,66746.3,26164.369999999995
2026-04-16 12:00:00,Corporate Cash Management,117627.31,71780.65,45846.66
2026-04-16 13:00:00,Corporate Cash Management,94983.22,74263.12,20720.100000000006
2026-04-16 14:00:00,Corporate Cash Management,87404.32,46754.92,40649.40000000001
2026-04-16 15:00:00,Corporate Cash Management,177599.64,187337.35,-9737.709999999992
2026-04-16 16:00:00,Corporate Cash Management,816810.33,1272750.78,-455940.45000000007
2026-04-16 17:00:00,Corporate Cash Management,2349362.64,2789581.64,-440219.0
2026-04-16 18:00:00,Corporate Cash Management,2456056.53,2566095.67,-110039.14000000013
2026-04-16 19:00:00,Corporate Cash Management,1210124.53,709288.58,500835.95000000007
2026-04-16 20:00:00,Corporate Cash Management,220397.53,288422.74,-68025.20999999999
2026-04-16 21:00:00,Corporate Cash Management,84796.69,109743.25,-24946.559999999998
2026-04-16 22:00:00,Corporate Cash Management,72356.48,89829.32,-17472.84000000001
2026-04-16 23:00:00,Corporate Cash Management,78018.92,51893.26,26125.659999999996
2026-04-17 00:00:00,Corporate Cash Management,80768.84,79608.16,1160.679999999993
2026-04-17 01:00:00,Corporate Cash Management,77135.84,100307.38,-23171.540000000008
2026-04-17 02:00:00,Corporate Cash Management,110043.71,89359.52,20684.190000000002
2026-04-17 03:00:00,Corporate Cash Management,130923.16,94423.9,36499.26000000001
2026-04-17 04:00:00,Corporate Cash Management,69309.63,106822.78,-37513.149999999994
2026-04-17 05:00:00,Corporate Cash Management,123028.12,93549.85,29478.26999999999
2026-04-17 06:00:00,Corporate Cash Management,110598.74,105871.75,4726.990000000005
2026-04-17 07:00:00,Corporate Cash Management,97277.4,72887.88,24389.51999999999
2026-04-17 08:00:00,Corporate Cash Management,136219.23,66295.15,69924.08000000002
2026-04-17 09:00:00,Corporate Cash Management,89124.34,101407.78,-12283.440000000002
2026-04-17 10:00:00,Corporate Cash Management,102829.65,106741.69,-3912.040000000008
2026-04-17 11:00:00,Corporate Cash Management,95921.53,102468.27,-6546.740000000005
2026-04-17 12:00:00,Corporate Cash Management,94155.38,93010.76,1144.62000000001
2026-04-17 13:00:00,Corporate Cash Management,104447.42,83107.43,21339.990000000005
2026-04-17 14:00:00,Corporate Cash Management,100945.97,101792.53,-846.5599999999977
2026-04-17 15:00:00,Corporate Cash Management,257532.0,243873.53,13658.470000000001
2026-04-17 16:00:00,Corporate Cash Management,929907.79,1187463.73,-257555.93999999994
2026-04-17 17:00:00,Corporate Cash Management,2411349.53,5253143.14,-2841793.61
2026-04-17 18:00:00,Corporate Cash Management,2389876.78,2174591.33,215285.44999999972
2026-04-17 19:00:00,Corporate Cash Management,1003592.23,2383318.0,-1379725.77
2026-04-17 20:00:00,Corporate Cash Management,295283.45,162003.75,133279.7
2026-04-17 21:00:00,Corporate Cash Management,88892.59,106336.37,-17443.78
2026-04-17 22:00:00,Corporate Cash Management,109623.23,66848.82,42774.40999999999
2026-04-17 23:00:00,Corporate Cash Management,99381.91,97161.99,2219.9199999999983
2026-04-18 00:00:00,Corporate Cash Management,1665.66,2300.94,-635.28
2026-04-18 01:00:00,Corporate Cash Management,2580.21,1814.72,765.49
2026-04-18 02:00:00,Corporate Cash Management,2235.81,2295.74,-59.929999999999836
2026-04-18 03:00:00,Corporate Cash Management,1860.83,1619.09,241.74
2026-04-18 04:00:00,Corporate Cash Management,10183.28,1078.23,9105.050000000001
2026-04-18 05:00:00,Corporate Cash Management,1904.1,2105.31,-201.21000000000004
2026-04-18 06:00:00,Corporate Cash Management,1268.95,1813.84,-544.8899999999999
2026-04-18 07:00:00,Corporate Cash Management,1513.37,1596.61,-83.24000000000001
2026-04-18 08:00:00,Corporate Cash Management,2088.0,1624.41,463.5899999999999
2026-04-18 09:00:00,Corporate Cash Management,1252.13,1992.58,-740.4499999999998
2026-04-18 10:00:00,Corporate Cash Management,1542.91,1468.37,74.54000000000019
2026-04-18 11:00:00,Corporate Cash Management,1686.14,1977.03,-290.8899999999999
2026-04-18 12:00:00,Corporate Cash Management,3843.94,2422.88,1421.06
2026-04-18 13:00:00,Corporate Cash Management,2204.16,3016.63,-812.4700000000003
2026-04-18 14:00:00,Corporate Cash Management,2625.56,2743.68,-118.11999999999989
2026-04-18 15:00:00,Corporate Cash Management,3748.31,4619.28,-870.9699999999998
2026-04-18 16:00:00,Corporate Cash Management,24071.57,22694.98,1376.5900000000001
2026-04-18 17:00:00,Corporate Cash Management,36434.65,49536.6,-13101.949999999997
2026-04-18 18:00:00,Corporate Cash Management,52086.73,48733.33,3353.4000000000015
2026-04-18 19:00:00,Corporate Cash Management,24949.63,26462.68,-1513.0499999999993
2026-04-18 20:00:00,Corporate Cash Management,3216.19,4107.95,-891.7599999999998
2026-04-18 21:00:00,Corporate Cash Management,2201.73,2116.35,85.38000000000011
2026-04-18 22:00:00,Corporate Cash Management,2097.88,1416.93,680.95
2026-04-18 23:00:00,Corporate Cash Management,1599.93,2535.46,-935.53
2026-04-19 00:00:00,Corporate Cash Management,1509.65,1660.59,-150.93999999999983
2026-04-19 01:00:00,Corporate Cash Management,1555.45,2362.64,-807.1899999999998
